0,0,1.5142302513122559
0,1,2.320260524749756
0,2,3.220548152923584
0,3,2.912868022918701
0,4,2.553037643432617
0,5,2.973339080810547
0,6,2.7089672088623047
0,7,2.985034704208374
0,8,3.2822296619415283
0,9,3.2432618141174316
0,10,2.7487375736236572
0,11,2.7991976737976074
0,12,2.266710042953491
0,13,3.0137858390808105
0,14,2.4729197025299072
0,15,2.714761257171631
0,16,2.441624879837036
0,17,0.5464621782302856
0,18,5.360203742980957
0,19,4.163246154785156
0,20,4.5228376388549805
0,21,5.033554553985596
0,22,2.219595432281494
0,23,3.878779649734497
0,24,3.553166151046753
0,25,2.6038405895233154
0,26,3.7532944679260254
0,27,2.0689663887023926
0,28,2.8769097328186035
0,29,3.4478652477264404
